sequence,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,time,timestamp
146,-193.1,-172.93,-175.21,-211.31,0,0,0, 01:48:19.512,1.55E+12
147,100.87,71.16,87.54,-171.19,0,0,0, 01:48:19.515,1.55E+12
148,-59.17,-37.5,-54.91,-191.63,0,0,0, 01:48:19.515,1.55E+12
149,-266.37,-228.96,-231.64,-212.46,0,0,0, 01:48:19.526,1.55E+12
150,44.22,14.84,35.29,-141.62,0,0,0, 01:48:19.526,1.55E+12
151,74.53,72.22,78.73,-147.47,0,0,0, 01:48:19.543,1.55E+12
152,-259,-216.3,-227.76,-216.68,0,0,0, 01:48:19.543,1.55E+12
153,-81.66,-87.44,-73.75,-155.99,0,0,0, 01:48:19.545,1.55E+12
154,142.23,107.99,122.82,-122.79,0,0,0, 01:48:19.545,1.55E+12
155,-170.12,-143.26,-142.32,-183.14,0,0,0, 01:48:19.556,1.55E+12
156,-197.14,-180.67,-176.22,-176.66,0,0,0, 01:48:19.556,1.55E+12
157,136.93,95.66,128.37,-93.2,0,0,0, 01:48:19.572,1.55E+12
158,-36.05,-11.51,-28.48,-140.21,0,0,0, 01:48:19.572,1.55E+12
159,-271.67,-239.75,-242.35,-190.89,0,0,0, 01:48:19.575,1.55E+12
160,58.19,23.47,38.92,-105.69,0,0,0, 01:48:19.575,1.55E+12
161,82.19,80.86,79.92,-125.8,0,0,0, 01:48:19.586,1.55E+12
162,-247.36,-196.69,-229.53,-189.14,0,0,0, 01:48:19.586,1.55E+12
163,-70.55,-76.22,-63.86,-135.47,0,0,0, 01:48:19.602,1.55E+12
164,153.81,116.88,134.63,-86.73,0,0,0, 01:48:19.602,1.55E+12
165,-178.71,-146.04,-159.87,-164.33,0,0,0, 01:48:19.606,1.55E+12
166,-200.75,-181.4,-174.34,-157.77,0,0,0, 01:48:19.606,1.55E+12
167,118.87,89.37,103.04,-91.97,0,0,0, 01:48:19.616,1.55E+12
168,-47.91,-36.93,-40.43,-147.41,0,0,0, 01:48:19.616,1.55E+12
169,-270.54,-237.77,-238.24,-187.77,0,0,0, 01:48:19.632,1.55E+12
170,58.55,36.75,52.89,-90.87,0,0,0, 01:48:19.632,1.55E+12
171,66.98,61.31,65.01,-90.28,0,0,0, 01:48:19.635,1.55E+12
172,-257.33,-210.13,-227.2,-158.85,0,0,0, 01:48:19.635,1.55E+12
173,-74.62,-75.83,-68.8,-109.25,0,0,0, 01:48:19.646,1.55E+12
174,144.29,106.38,124.25,-66.23,0,0,0, 01:48:19.646,1.55E+12
175,-187.59,-149.32,-168.72,-160.78,0,0,0, 01:48:19.662,1.55E+12
176,-207.44,-186.72,-185.34,-149.47,0,0,0, 01:48:19.662,1.55E+12
177,106.96,74.88,95.84,-75.98,0,0,0, 01:48:19.667,1.55E+12
178,-55.79,-44.38,-46.3,-131.72,0,0,0, 01:48:19.667,1.55E+12
179,-277.97,-242.95,-253.6,-177.46,0,0,0, 01:48:19.676,1.55E+12
180,38.53,11,37.53,-94.07,0,0,0, 01:48:19.676,1.55E+12
181,72.66,57.36,58.48,-112.6,0,0,0, 01:48:19.691,1.55E+12
182,-259.12,-211.81,-230.07,-172.64,0,0,0, 01:48:19.691,1.55E+12
183,-102.39,-100.6,-83.4,-126.21,0,0,0, 01:48:19.696,1.55E+12
184,137.03,110.98,122.54,-87.65,0,0,0, 01:48:19.696,1.55E+12
185,-173.74,-138.51,-158.59,-166.13,0,0,0, 01:48:19.732,1.55E+12
186,-215.94,-191.67,-191.52,-159.94,0,0,0, 01:48:19.732,1.55E+12
187,122.46,87.46,108.82,-85.63,0,0,0, 01:48:19.733,1.55E+12
188,-23.8,-18.03,-14.2,-133.18,0,0,0, 01:48:19.733,1.55E+12
189,-272.79,-237.41,-244.7,-173.2,0,0,0, 01:48:19.734,1.55E+12
190,49.58,21.74,36.18,-89.35,0,0,0, 01:48:19.734,1.55E+12
191,80.46,69.31,73.45,-104.8,0,0,0, 01:48:19.736,1.55E+12
192,-269.21,-224,-240.06,-185.05,0,0,0, 01:48:19.736,1.55E+12
193,-78.32,-91.92,-86,-113.03,0,0,0, 01:48:19.767,1.55E+12
194,151.35,122.14,134.28,-71.22,0,0,0, 01:48:19.767,1.55E+12
195,-178.38,-142.92,-162.04,-168.65,0,0,0, 01:48:19.768,1.55E+12
196,-193.31,-173.97,-167.99,-136.85,0,0,0, 01:48:19.768,1.55E+12
197,138.08,101.59,113.92,-66.58,0,0,0, 01:48:19.769,1.55E+12
198,-38.74,-28.53,-30.76,-114.96,0,0,0, 01:48:19.769,1.55E+12
199,-252.11,-219.99,-229.49,-148.77,0,0,0, 01:48:19.782,1.55E+12
200,59.77,25.78,55.27,-73.46,0,0,0, 01:48:19.782,1.55E+12
0,99.55,83.93,85.25,-78.54,0,0,0, 01:48:19.783,1.55E+12
1,-234.44,-188.92,-195.58,-156.29,0,0,0, 01:48:19.797,1.55E+12
2,-68.43,-72.01,-61.37,-105.65,0,0,0, 01:48:19.797,1.55E+12
3,163.83,130.81,147.79,-54.41,0,0,0, 01:48:19.799,1.55E+12
4,-158.21,-127.66,-133.94,-139.06,0,0,0, 01:48:19.799,1.55E+12
5,-189.2,-166.46,-169.79,-133.24,0,0,0, 01:48:19.811,1.55E+12
6,141.75,106.9,123.55,-53.13,0,0,0, 01:48:19.811,1.55E+12
7,-23.94,-9.26,-16.19,-115.46,0,0,0, 01:48:19.827,1.55E+12
8,-251.54,-211.66,-221.12,-157.16,0,0,0, 01:48:19.827,1.55E+12
9,55.67,28.37,43.15,-73.66,0,0,0, 01:48:19.828,1.55E+12
10,97.96,82.9,86.87,-85.75,0,0,0, 01:48:19.828,1.55E+12
11,-234.12,-202.11,-214.06,-166.27,0,0,0, 01:48:19.841,1.55E+12
12,-72.25,-77.69,-68.64,-106.45,0,0,0, 01:48:19.841,1.55E+12
13,166.61,125.77,151.85,-70.59,0,0,0, 01:48:19.857,1.55E+12
14,-151.6,-120.97,-134.63,-164.12,0,0,0, 01:48:19.857,1.55E+12
15,-211.23,-195.78,-194.49,-164.06,0,0,0, 01:48:19.858,1.55E+12
16,130.58,92.96,111.75,-96.92,0,0,0, 01:48:19.858,1.55E+12
17,-44.66,-27.05,-35.96,-162.99,0,0,0, 01:48:19.872,1.55E+12
18,-286.86,-250.11,-260.07,-218.55,0,0,0, 01:48:19.872,1.55E+12
19,33.83,13.26,29.12,-129.78,0,0,0, 01:48:19.887,1.55E+12
20,92.22,76.04,85.47,-128.34,0,0,0, 01:48:19.887,1.55E+12
21,-263.43,-226.2,-237.08,-220.79,0,0,0, 01:48:19.888,1.55E+12
22,-87.33,-87.5,-80.51,-151.35,0,0,0, 01:48:19.888,1.55E+12
23,154.77,126.06,135.35,-109.56,0,0,0, 01:48:19.901,1.55E+12
24,-157.91,-127.82,-131.95,-185.88,0,0,0, 01:48:19.901,1.55E+12
25,-193.99,-177.69,-180.01,-177.22,0,0,0, 01:48:19.917,1.55E+12
26,151.99,115.69,124.22,-80.98,0,0,0, 01:48:19.917,1.55E+12
27,-28.82,-17.25,-18.46,-133.95,0,0,0, 01:48:19.919,1.55E+12
28,-252.02,-215.35,-222.44,-186.44,0,0,0, 01:48:19.919,1.55E+12
29,69.52,38.22,54.12,-96.73,0,0,0, 01:48:19.931,1.55E+12
30,91.28,81.13,85.75,-118.15,0,0,0, 01:48:19.931,1.55E+12
31,-246.05,-209.12,-222.67,-197.65,0,0,0, 01:48:19.948,1.55E+12
32,-75.17,-78.56,-56.87,-148.28,0,0,0, 01:48:19.948,1.55E+12
33,155.86,125.88,130.65,-96.56,0,0,0, 01:48:19.951,1.55E+12
34,-148.75,-116.03,-134.57,-167.82,0,0,0, 01:48:19.951,1.55E+12
35,-194.51,-173.94,-180.79,-176.19,0,0,0, 01:48:19.962,1.55E+12
36,141.85,98.56,108.98,-96.88,0,0,0, 01:48:19.962,1.55E+12
37,-9.48,-0.38,-9.69,-141.34,0,0,0, 01:48:19.978,1.55E+12
38,-250.29,-214.96,-222.68,-191.35,0,0,0, 01:48:19.978,1.55E+12
39,44.87,22.1,44.31,-115.59,0,0,0, 01:48:19.981,1.55E+12
40,105.71,87.26,90.67,-122.55,0,0,0, 01:48:19.981,1.55E+12
41,-230.87,-199.33,-209.13,-199.94,0,0,0, 01:48:19.994,1.55E+12
42,-83.16,-99.58,-70.41,-161.73,0,0,0, 01:48:19.994,1.55E+12
43,166.59,129.61,147.88,-119.85,0,0,0, 01:48:20.008,1.55E+12
44,-143.14,-115.24,-125.68,-201.41,0,0,0, 01:48:20.008,1.55E+12
45,-196.53,-177.8,-178.61,-182.71,0,0,0, 01:48:20.011,1.55E+12
46,153.8,118.5,139.53,-102.93,0,0,0, 01:48:20.011,1.55E+12
47,-3.83,6.51,7.61,-166.47,0,0,0, 01:48:20.022,1.55E+12
48,-260.25,-221.54,-226.7,-215.22,0,0,0, 01:48:20.022,1.55E+12
49,56.1,36.31,50.64,-132.33,0,0,0, 01:48:20.038,1.55E+12
50,111.22,94.08,103.52,-142.84,0,0,0, 01:48:20.038,1.55E+12
51,-241.97,-213.2,-217.61,-226.91,0,0,0, 01:48:20.042,1.55E+12
52,-81.52,-93.08,-80.98,-179.97,0,0,0, 01:48:20.042,1.55E+12
53,168.96,138.94,145.64,-123.72,0,0,0, 01:48:20.055,1.55E+12
54,-147.89,-124.62,-130.32,-206.86,0,0,0, 01:48:20.055,1.55E+12
55,-192.65,-171.52,-178.25,-200.63,0,0,0, 01:48:20.067,1.55E+12
56,138.09,105.17,115.23,-129.75,0,0,0, 01:48:20.067,1.55E+12
57,-29.88,-16.53,-24.76,-176.02,0,0,0, 01:48:20.072,1.55E+12
58,-275.82,-234.26,-242.34,-242.99,0,0,0, 01:48:20.072,1.55E+12
59,41.4,11.98,29.78,-154.18,0,0,0, 01:48:20.081,1.55E+12
60,91.67,68.59,81.82,-147.62,0,0,0, 01:48:20.081,1.55E+12
61,-238.38,-197.84,-207.07,-215.66,0,0,0, 01:48:20.097,1.55E+12
62,-84.07,-90.54,-81.71,-181,0,0,0, 01:48:20.097,1.55E+12
63,138.93,105.36,124.42,-133.76,0,0,0, 01:48:20.099,1.55E+12
64,-165.95,-122.91,-138.49,-214.66,0,0,0, 01:48:20.099,1.55E+12
65,-208.22,-182.51,-184.98,-208.35,0,0,0, 01:48:20.111,1.55E+12
66,125.41,85.67,106.46,-138.41,0,0,0, 01:48:20.111,1.55E+12
67,-20.38,-12.88,-22.89,-184.74,0,0,0, 01:48:20.127,1.55E+12
68,-260.75,-228.03,-235.55,-224.28,0,0,0, 01:48:20.127,1.55E+12
69,27.92,5.95,22.49,-156.69,0,0,0, 01:48:20.130,1.55E+12
70,99.38,85.75,81.55,-161.37,0,0,0, 01:48:20.130,1.55E+12
71,-248.77,-205.57,-213.07,-239.76,0,0,0, 01:48:20.141,1.55E+12
72,-88.73,-87.82,-67.13,-181.45,0,0,0, 01:48:20.141,1.55E+12
73,157.41,121.95,142.91,-138.28,0,0,0, 01:48:20.157,1.55E+12
74,-146.23,-109.93,-126.62,-232.67,0,0,0, 01:48:20.157,1.55E+12
75,-219.87,-202.89,-204.93,-225.84,0,0,0, 01:48:20.159,1.55E+12
76,120.13,85.51,106.38,-147.84,0,0,0, 01:48:20.159,1.55E+12
77,-18.75,-3.76,-6.21,-195.78,0,0,0, 01:48:20.175,1.55E+12
78,-286.67,-245.34,-248.8,-257.54,0,0,0, 01:48:20.175,1.55E+12
79,34.43,2.91,18.09,-166.06,0,0,0, 01:48:20.188,1.55E+12
80,99.67,85.96,82,-163.11,0,0,0, 01:48:20.188,1.55E+12
81,-256.36,-215.61,-227.92,-248.2,0,0,0, 01:48:20.191,1.55E+12
82,-103.13,-103.76,-94.13,-197.55,0,0,0, 01:48:20.191,1.55E+12
83,143.84,115.36,124.17,-147.65,0,0,0, 01:48:20.201,1.55E+12
84,-160.3,-122.87,-142.01,-225.99,0,0,0, 01:48:20.201,1.55E+12
85,-209.41,-199.89,-197.73,-220.85,0,0,0, 01:48:20.217,1.55E+12
86,129.11,93.43,117.82,-146.69,0,0,0, 01:48:20.217,1.55E+12
87,-25.3,-19.26,-25.98,-196.27,0,0,0, 01:48:20.219,1.55E+12
88,-280.02,-240.03,-253.3,-251.32,0,0,0, 01:48:20.219,1.55E+12
89,44.48,13.3,32.53,-148.64,0,0,0, 01:48:20.232,1.55E+12
90,96.26,78.49,86.54,-154.43,0,0,0, 01:48:20.232,1.55E+12
91,-244.33,-206.23,-208.93,-241.54,0,0,0, 01:48:20.247,1.55E+12
92,-95.4,-86.55,-83.24,-194.67,0,0,0, 01:48:20.247,1.55E+12
93,147.99,113.49,128.91,-139.43,0,0,0, 01:48:20.249,1.55E+12
94,-132.61,-105.87,-120.92,-210.97,0,0,0, 01:48:20.249,1.55E+12
95,-192.86,-172.1,-176.83,-204.93,0,0,0, 01:48:20.261,1.55E+12
96,120.88,84.14,105.73,-141,0,0,0, 01:48:20.261,1.55E+12
97,-11.68,-3.47,-3.92,-178.14,0,0,0, 01:48:20.277,1.55E+12
98,-265.19,-222.43,-230.47,-229.79,0,0,0, 01:48:20.277,1.55E+12
99,25.04,-2.23,23.67,-148.56,0,0,0, 01:48:20.279,1.55E+12
100,99.02,85.44,86.57,-147.07,0,0,0, 01:48:20.279,1.55E+12
101,-228.72,-194.35,-200.61,-218.06,0,0,0, 01:48:20.291,1.55E+12
102,-100.75,-108.04,-97.54,-176.53,0,0,0, 01:48:20.291,1.55E+12
103,146,113.51,127.79,-133.42,0,0,0, 01:48:20.323,1.55E+12
104,-152.83,-111.96,-125.94,-212.68,0,0,0, 01:48:20.323,1.55E+12
105,-220.57,-201.95,-206.55,-203.51,0,0,0, 01:48:20.325,1.55E+12
106,108.48,74.77,94.1,-146.33,0,0,0, 01:48:20.325,1.55E+12
107,-5.72,1.59,-1.7,-165.48,0,0,0, 01:48:20.325,1.55E+12
108,-280.54,-243.48,-249.1,-216.96,0,0,0, 01:48:20.325,1.55E+12
109,34.48,6.26,25.09,-145.31,0,0,0, 01:48:20.337,1.55E+12
110,99.86,86.01,87.51,-116.64,0,0,0, 01:48:20.337,1.55E+12
111,-233.69,-188.82,-214.23,-198.8,0,0,0, 01:48:20.339,1.55E+12
112,-88.93,-88.37,-82.75,-139.72,0,0,0, 01:48:20.339,1.55E+12
113,161.41,126.09,133.69,-87.32,0,0,0, 01:48:20.351,1.55E+12
114,-134.51,-102.45,-108.64,-164.2,0,0,0, 01:48:20.351,1.55E+12
115,-200.01,-177.01,-167.4,-151.06,0,0,0, 01:48:20.367,1.55E+12
116,141.49,100.43,128.49,-79.67,0,0,0, 01:48:20.367,1.55E+12
117,-1.3,7.55,3.05,-121.61,0,0,0, 01:48:20.369,1.55E+12
118,-257.97,-216.42,-231.12,-179.88,0,0,0, 01:48:20.369,1.55E+12
119,48.87,18.45,33.85,-99.71,0,0,0, 01:48:20.382,1.55E+12
120,105.61,90.89,98.01,-106.83,0,0,0, 01:48:20.382,1.55E+12
121,-226.34,-184.21,-204.3,-198.44,0,0,0, 01:48:20.397,1.55E+12
122,-81.11,-86.93,-83.58,-140.83,0,0,0, 01:48:20.397,1.55E+12
123,155.17,123.65,136.64,-96.24,0,0,0, 01:48:20.400,1.55E+12
124,-126.57,-95.74,-104.38,-159.23,0,0,0, 01:48:20.400,1.55E+12
125,-195.76,-168.28,-173.81,-166.91,0,0,0, 01:48:20.412,1.55E+12
126,124.95,91.41,113.86,-102.68,0,0,0, 01:48:20.412,1.55E+12
127,15.08,24.31,26.72,-132.39,0,0,0, 01:48:20.427,1.55E+12
128,-241.56,-202.13,-223.92,-186.6,0,0,0, 01:48:20.427,1.55E+12
129,43.93,15.89,25.28,-117.77,0,0,0, 01:48:20.430,1.55E+12
130,107.75,92.39,89.47,-124.97,0,0,0, 01:48:20.430,1.55E+12
131,-219.36,-186.19,-198.12,-202.48,0,0,0, 01:48:20.442,1.55E+12
132,-98.65,-107,-102.42,-161.75,0,0,0, 01:48:20.442,1.55E+12
133,167.69,130.29,146.62,-93.67,0,0,0, 01:48:20.457,1.55E+12
134,-132.43,-99.17,-123.04,-184.33,0,0,0, 01:48:20.457,1.55E+12
135,-221.81,-201.09,-203.73,-197.18,0,0,0, 01:48:20.459,1.55E+12
136,118.9,80.96,87.94,-120.13,0,0,0, 01:48:20.459,1.55E+12
137,3.12,6.75,-0.07,-158.63,0,0,0, 01:48:20.471,1.55E+12
138,-270.64,-232.62,-238.67,-217.64,0,0,0, 01:48:20.471,1.55E+12
139,40.32,14.16,40.17,-128.61,0,0,0, 01:48:20.487,1.55E+12
140,116.91,93.39,104.8,-141,0,0,0, 01:48:20.487,1.55E+12
141,-236.89,-196.73,-205.82,-215.13,0,0,0, 01:48:20.489,1.55E+12
142,-96.43,-99.5,-86.22,-166.64,0,0,0, 01:48:20.489,1.55E+12
143,150.93,119.37,139.87,-123.89,0,0,0, 01:48:20.502,1.55E+12
144,-140.85,-111.82,-130.7,-205.05,0,0,0, 01:48:20.502,1.55E+12
145,-208.77,-188.75,-180.74,-205.44,0,0,0, 01:48:20.517,1.55E+12
146,123.88,82.29,103.55,-121.9,0,0,0, 01:48:20.517,1.55E+12
147,-9.34,-1.92,-9.99,-168.6,0,0,0, 01:48:20.522,1.55E+12
148,-273.17,-238.51,-256.83,-220.38,0,0,0, 01:48:20.522,1.55E+12
149,32.27,7.25,14.82,-137.53,0,0,0, 01:48:20.532,1.55E+12
150,103.08,84.52,99.56,-129.93,0,0,0, 01:48:20.532,1.55E+12
151,-230.51,-189.64,-208.88,-208.36,0,0,0, 01:48:20.547,1.55E+12
152,-91.09,-99.47,-80.85,-164.07,0,0,0, 01:48:20.547,1.55E+12
153,148.91,112.14,136.98,-106.04,0,0,0, 01:48:20.562,1.55E+12
154,-136.34,-110.69,-122,-187.83,0,0,0, 01:48:20.562,1.55E+12
155,-214.32,-197.37,-197.32,-200.94,0,0,0, 01:48:20.564,1.55E+12
156,104.94,67.81,80.7,-125.66,0,0,0, 01:48:20.564,1.55E+12
157,-9.19,-1.45,-7.93,-179.92,0,0,0, 01:48:20.577,1.55E+12
158,-283.03,-238.6,-253.71,-230.12,0,0,0, 01:48:20.577,1.55E+12
159,13.45,-12.52,1.71,-153.41,0,0,0, 01:48:20.580,1.55E+12
160,111.89,96.21,101.24,-130.45,0,0,0, 01:48:20.580,1.55E+12
161,-209.05,-173.49,-181.57,-192.99,0,0,0, 01:48:20.592,1.55E+12
162,-97.62,-96.82,-101.13,-154.52,0,0,0, 01:48:20.592,1.55E+12
163,150.38,114,123.92,-115.32,0,0,0, 01:48:20.607,1.55E+12
164,-130.21,-108.58,-102.54,-197.67,0,0,0, 01:48:20.607,1.55E+12
165,-233.3,-207.56,-222.91,-216.3,0,0,0, 01:48:20.609,1.55E+12
166,112.61,73.79,98.92,-119.21,0,0,0, 01:48:20.609,1.55E+12
167,5.42,10.33,2.02,-160.34,0,0,0, 01:48:20.622,1.55E+12
168,-277.35,-232.94,-253.2,-214.16,0,0,0, 01:48:20.622,1.55E+12
169,22.87,-0.02,19.85,-133.88,0,0,0, 01:48:20.637,1.55E+12
170,112.03,94.18,93.36,-131.4,0,0,0, 01:48:20.637,1.55E+12
171,-245.07,-200.88,-231.74,-218.72,0,0,0, 01:48:20.640,1.55E+12
172,-115.97,-119.51,-116.83,-182.14,0,0,0, 01:48:20.640,1.55E+12
173,145.79,114.49,124.25,-126.74,0,0,0, 01:48:20.651,1.55E+12
174,-144.09,-117.27,-138.7,-202.43,0,0,0, 01:48:20.651,1.55E+12
175,-223.58,-203.75,-205.98,-205.5,0,0,0, 01:48:20.667,1.55E+12
176,113,73.69,101.23,-128.2,0,0,0, 01:48:20.667,1.55E+12
177,-4.77,3.14,3.45,-170.18,0,0,0, 01:48:20.669,1.55E+12
178,-281.6,-240.89,-245.96,-227.59,0,0,0, 01:48:20.669,1.55E+12
179,18.97,-1.59,17.51,-156.09,0,0,0, 01:48:20.681,1.55E+12
180,99.11,79.14,86.4,-147.16,0,0,0, 01:48:20.681,1.55E+12
181,-228.32,-186.89,-199.74,-219.27,0,0,0, 01:48:20.697,1.55E+12
182,-98.29,-99.31,-99.51,-178.71,0,0,0, 01:48:20.697,1.55E+12
183,145.37,105.06,121.71,-136.98,0,0,0, 01:48:20.698,1.55E+12
184,-124.78,-96.01,-117.42,-207.27,0,0,0, 01:48:20.698,1.55E+12
185,-201.98,-183.53,-190.18,-196.77,0,0,0, 01:48:20.711,1.55E+12
186,117,77.69,104.84,-131.98,0,0,0, 01:48:20.711,1.55E+12
187,19.75,24.66,25.93,-169.17,0,0,0, 01:48:20.727,1.55E+12
188,-247.54,-210.2,-212.76,-224.12,0,0,0, 01:48:20.727,1.55E+12
189,23.33,-1.67,21.9,-145.32,0,0,0, 01:48:20.728,1.55E+12
190,118.01,90.26,95.95,-136.2,0,0,0, 01:48:20.728,1.55E+12
191,-226.95,-178.18,-192.53,-214.51,0,0,0, 01:48:20.741,1.55E+12
192,-121.1,-118.38,-113.1,-184.24,0,0,0, 01:48:20.741,1.55E+12
193,149.32,119.39,123.46,-119.25,0,0,0, 01:48:20.758,1.55E+12
194,-127.68,-98.71,-110.44,-196.57,0,0,0, 01:48:20.758,1.55E+12
195,-232.98,-202.55,-199.8,-203.86,0,0,0, 01:48:20.761,1.55E+12
196,116.59,78.06,101.4,-108.49,0,0,0, 01:48:20.761,1.55E+12
197,9.49,15.34,16.24,-144.69,0,0,0, 01:48:20.771,1.55E+12
198,-272.55,-229.06,-236.56,-205.9,0,0,0, 01:48:20.771,1.55E+12
199,14.72,-5.22,12.74,-133.32,0,0,0, 01:48:20.787,1.55E+12
200,116.06,103.24,107.94,-117.83,0,0,0, 01:48:20.787,1.55E+12
0,-229.21,-191.24,-200.06,-209.51,0,0,0, 01:48:20.791,1.55E+12
1,-110.32,-112.25,-99.27,-160.39,0,0,0, 01:48:20.802,1.55E+12
2,161.36,126.58,144.93,-89.36,0,0,0, 01:48:20.802,1.55E+12
3,-119.63,-92.33,-105.98,-170.68,0,0,0, 01:48:20.805,1.55E+12
4,-212.7,-194.92,-190.71,-184.08,0,0,0, 01:48:20.805,1.55E+12
5,112.35,78.17,97.28,-116.34,0,0,0, 01:48:20.817,1.55E+12
6,8.68,11.96,11.7,-161.86,0,0,0, 01:48:20.817,1.55E+12
7,-269.84,-227.72,-230.27,-217.01,0,0,0, 01:48:20.833,1.55E+12
8,39.17,12.59,24.7,-115.42,0,0,0, 01:48:20.833,1.55E+12
9,104.6,84.47,94.83,-128.33,0,0,0, 01:48:20.837,1.55E+12
10,-227.37,-184.62,-196,-223.18,0,0,0, 01:48:20.837,1.55E+12
11,-119.44,-116.16,-107.59,-185.99,0,0,0, 01:48:20.847,1.55E+12
12,143.77,104.5,120.72,-142.7,0,0,0, 01:48:20.847,1.55E+12
13,-136.12,-105.86,-116.01,-220.16,0,0,0, 01:48:20.878,1.55E+12
14,-228.35,-210.65,-206.17,-234.14,0,0,0, 01:48:20.878,1.55E+12
15,93.97,57.48,80.35,-145.86,0,0,0, 01:48:20.882,1.55E+12
16,5.23,-0.16,-5.83,-188.82,0,0,0, 01:48:20.882,1.55E+12
17,-284.26,-244.91,-259.99,-259.53,0,0,0, 01:48:20.883,1.55E+12
18,-12.72,-36.05,-23.06,-191.83,0,0,0, 01:48:20.883,1.55E+12
19,82.91,62.07,66.49,-184.5,0,0,0, 01:48:20.892,1.55E+12
20,-250.8,-210.37,-219.27,-262.78,0,0,0, 01:48:20.892,1.55E+12
21,-144.78,-145.86,-131.75,-229.74,0,0,0, 01:48:20.896,1.55E+12
22,132.88,90.14,115.72,-171.63,0,0,0, 01:48:20.896,1.55E+12
23,-140.7,-108.36,-121.26,-221.73,0,0,0, 01:48:20.907,1.55E+12
24,-242.3,-214.47,-223.32,-225.88,0,0,0, 01:48:20.907,1.55E+12
25,92.95,56.48,78.87,-149.81,0,0,0, 01:48:20.927,1.55E+12
26,1.09,9.38,7.03,-195.38,0,0,0, 01:48:20.927,1.55E+12
27,-293.78,-253.4,-265.55,-246.56,0,0,0, 01:48:20.931,1.55E+12
28,4.98,-15.78,-4.6,-160.08,0,0,0, 01:48:20.931,1.55E+12
29,104.52,83.41,85.16,-146.57,0,0,0, 01:48:20.937,1.55E+12
30,-239.55,-198.58,-209.96,-234.08,0,0,0, 01:48:20.937,1.55E+12
31,-128.26,-130.06,-124.47,-190.87,0,0,0, 01:48:20.952,1.55E+12
32,155.44,118.12,137.68,-133.87,0,0,0, 01:48:20.952,1.55E+12
33,-144.94,-117.92,-130.28,-219.18,0,0,0, 01:48:20.956,1.55E+12
34,-240.53,-212.29,-206.94,-224.61,0,0,0, 01:48:20.956,1.55E+12
35,99.01,63.65,80.48,-137.33,0,0,0, 01:48:20.967,1.55E+12
36,-2.1,2.97,-1.81,-190.86,0,0,0, 01:48:20.967,1.55E+12
37,-275.42,-240.29,-251.49,-228.67,0,0,0, 01:48:20.982,1.55E+12
38,15.05,-12.53,0.3,-153.77,0,0,0, 01:48:20.982,1.55E+12
39,92.58,74.34,84.2,-155.09,0,0,0, 01:48:20.985,1.55E+12
40,-229.82,-190.29,-208.1,-228.07,0,0,0, 01:48:20.985,1.55E+12
41,-128.54,-129.8,-120.46,-182.13,0,0,0, 01:48:20.998,1.55E+12
42,140.82,105.2,114.55,-126.18,0,0,0, 01:48:20.998,1.55E+12
43,-133.3,-104.1,-128.83,-199.51,0,0,0, 01:48:21.013,1.55E+12
44,-223,-204.46,-204.13,-205.89,0,0,0, 01:48:21.013,1.55E+12
45,85.39,52.56,75.38,-133.48,0,0,0, 01:48:21.015,1.55E+12
46,19.08,16.26,16.93,-159.42,0,0,0, 01:48:21.015,1.55E+12
47,-267.04,-229.79,-238.52,-214.9,0,0,0, 01:48:21.027,1.55E+12
48,1.13,-15.49,6.86,-146.28,0,0,0, 01:48:21.027,1.55E+12
49,107.84,89.79,98.2,-134.54,0,0,0, 01:48:21.042,1.55E+12
50,-207.99,-171.08,-180.84,-212.31,0,0,0, 01:48:21.042,1.55E+12
51,-137.51,-137.91,-128.3,-177.66,0,0,0, 01:48:21.045,1.55E+12
52,155.22,120.69,128.61,-119.56,0,0,0, 01:48:21.045,1.55E+12
53,-125.78,-99.92,-109.24,-202.53,0,0,0, 01:48:21.057,1.55E+12
54,-219.64,-200.05,-197.3,-205.99,0,0,0, 01:48:21.057,1.55E+12
55,107.35,71.89,88.16,-128.72,0,0,0, 01:48:21.072,1.55E+12
56,28.27,33.79,24.6,-174.35,0,0,0, 01:48:21.072,1.55E+12
57,-273.5,-232.93,-243.79,-228.14,0,0,0, 01:48:21.073,1.55E+12
58,13.09,-5.11,10.61,-154.58,0,0,0, 01:48:21.073,1.55E+12
59,113.69,94.51,108.21,-141.48,0,0,0, 01:48:21.088,1.55E+12
60,-218.19,-187.08,-193.42,-222.92,0,0,0, 01:48:21.088,1.55E+12
61,-134.85,-128.83,-118.9,-192.69,0,0,0, 01:48:21.117,1.55E+12
62,157.74,125.34,140.9,-131.04,0,0,0, 01:48:21.117,1.55E+12
63,-132.61,-104.03,-115.4,-207.67,0,0,0, 01:48:21.119,1.55E+12
64,-229.73,-205.14,-207.44,-220.32,0,0,0, 01:48:21.119,1.55E+12
65,107.01,68.93,96.72,-133.76,0,0,0, 01:48:21.120,1.55E+12
66,10.87,14.48,9.89,-170.37,0,0,0, 01:48:21.120,1.55E+12
67,-278.54,-235.51,-244.03,-229.31,0,0,0, 01:48:21.132,1.55E+12
68,5.86,-26.23,1.92,-154.85,0,0,0, 01:48:21.132,1.55E+12
69,95.04,69.45,82.6,-156.58,0,0,0, 01:48:21.134,1.55E+12
70,-240.45,-202.53,-221.5,-234.6,0,0,0, 01:48:21.134,1.55E+12
